date,time,sym,price,size
2018-07-03,09:53:45.362,USDGBP,6.807945,98300
2018-07-03,09:53:45.486,USDPLN,92.16259,42400
2018-07-03,09:53:45.487,GBPPLN,66.35678,44300
2018-07-03,09:54:00.506,USDGBP,99.00539,61400
2018-07-03,09:54:00.576,GBPPLN,27.21533,48200
2018-07-03,09:54:00.881,GBPPLN,46.4492,64600
2018-07-03,09:54:00.907,USDEUR,88.69472,45700
2018-07-03,09:54:15.028,GBPPLN,7.588752,0
2018-07-03,09:54:15.042,USDEUR,43.22261,72500
2018-07-03,09:54:15.435,EURPLN,94.29349,87600
2018-07-03,09:54:15.541,GBPPLN,93.41363,76400
2018-07-03,09:54:15.672,USDGBP,53.64045,17500
2018-07-03,09:54:15.744,USDGBP,43.89259,49600
2018-07-03,09:54:30.084,EURPLN,76.15005,28200
2018-07-03,09:54:30.100,EURPLN,6.167111,75900
2018-07-03,09:54:30.102,USDGBP,97.08717,84900
2018-07-03,09:54:30.153,EURPLN,20.01295,20700
2018-07-03,09:54:30.328,USDGBP,97.21253,83500
2018-07-03,09:54:30.723,GBPPLN,47.80521,33900
2018-07-03,09:54:30.786,EURPLN,54.63789,41600
2018-07-03,09:54:30.816,GBPPLN,58.4825,14500
2018-07-03,09:54:30.921,USDPLN,17.06518,45600
2018-07-03,09:54:45.200,USDEUR,15.57707,34500
2018-07-03,09:54:45.253,USDEUR,85.54989,38500
2018-07-03,09:54:45.260,EURPLN,15.14995,78000
2018-07-03,09:54:45.277,EURPLN,5.874245,51900
2018-07-03,09:54:45.541,USDGBP,70.23167,86400
2018-07-03,09:54:45.750,USDPLN,30.80542,5700
2018-07-04,09:30:00.096,USDEUR,75.83554,68000
2018-07-04,09:30:00.137,EURPLN,77.04924,66700
2018-07-04,09:30:00.343,USDPLN,43.07938,18600
2018-07-04,09:30:00.405,GBPPLN,73.8999,98500
2018-07-04,09:30:00.550,USDGBP,47.65071,48500
2018-07-04,09:30:00.595,USDGBP,50.96696,69000
2018-07-04,09:30:15.041,USDEUR,70.00014,26400
2018-07-04,09:30:15.326,GBPPLN,3.157074,82300
2018-07-04,09:30:15.531,USDPLN,4.59753,64800
2018-07-04,09:30:15.680,GBPPLN,88.59814,17700
2018-07-04,09:30:15.765,GBPPLN,52.7644,54300
2018-07-04,09:30:15.817,USDGBP,16.10811,64400
2018-07-04,09:30:15.978,USDPLN,32.45673,46100
2018-07-04,09:30:30.515,USDGBP,91.5937,99300
2018-07-04,09:30:30.523,USDGBP,33.66171,26100
2018-07-04,09:30:30.809,USDGBP,41.49023,24900
2018-07-04,09:30:30.951,USDGBP,2.292904,82400
2018-07-04,09:30:45.127,GBPPLN,94.36755,46200
2018-07-04,09:30:45.185,USDGBP,82.65667,29400
2018-07-04,09:30:45.257,USDEUR,4.040733,13700
2018-07-04,09:30:45.471,USDGBP,39.23148,38100
2018-07-04,09:30:45.783,USDPLN,60.25011,98000
2018-07-04,09:30:45.936,USDGBP,21.75963,49000
2018-07-04,09:30:45.939,GBPPLN,74.94778,91800
2018-07-04,09:31:00.171,EURPLN,58.63435,25600
2018-07-04,09:31:00.195,EURPLN,93.35802,45900
2018-07-04,09:31:00.298,GBPPLN,91.66753,67800
2018-07-04,09:31:00.677,USDPLN,92.03321,21200
2018-07-04,09:31:00.730,USDPLN,36.85923,15800
2018-07-04,09:31:00.905,USDPLN,35.28128,82200
2018-07-04,09:31:15.215,USDPLN,7.577326,16800
2018-07-04,09:31:15.258,EURPLN,82.76427,71800
2018-07-04,09:31:15.355,GBPPLN,40.39956,6700
2018-07-04,09:31:15.672,USDEUR,48.25377,28400
2018-07-04,09:31:15.697,USDGBP,54.24302,58900
2018-07-04,09:31:15.994,USDGBP,66.05391,50800
2018-07-04,09:31:30.228,USDGBP,3.146961,21100
2018-07-04,09:31:30.394,USDEUR,26.15888,71900
2018-07-04,09:31:30.408,USDGBP,33.43336,58600
2018-07-04,09:31:30.699,USDGBP,29.40741,44500
2018-07-04,09:31:30.705,USDEUR,76.00068,14600
2018-07-04,09:31:45.074,USDGBP,76.46024,15500
2018-07-04,09:31:45.281,GBPPLN,18.46067,16500
2018-07-04,09:31:45.390,GBPPLN,78.98548,15500
2018-07-04,09:31:45.453,USDGBP,79.70543,81300
2018-07-04,09:31:45.691,EURPLN,7.932233,17400
2018-07-04,09:31:45.717,USDPLN,84.85259,65400
2018-07-04,09:31:45.802,EURPLN,19.83539,50700
2018-07-04,09:32:00.081,USDPLN,35.81478,26900
2018-07-04,09:32:00.279,GBPPLN,39.54745,85200
2018-07-04,09:32:00.348,USDPLN,27.11244,14300
2018-07-04,09:32:00.474,USDGBP,52.78526,11500
2018-07-04,09:32:00.536,GBPPLN,46.41694,95300
2018-07-04,09:32:00.547,EURPLN,63.88219,19100
2018-07-04,09:32:00.793,USDGBP,20.3563,36500
2018-07-04,09:32:00.965,USDGBP,44.93407,53000
2018-07-04,09:32:15.151,GBPPLN,98.32222,70200
2018-07-04,09:32:15.166,EURPLN,61.21859,93400
2018-07-04,09:32:15.336,GBPPLN,18.50961,86100
2018-07-04,09:32:15.936,USDGBP,77.16408,91500
2018-07-04,09:32:15.966,EURPLN,51.60725,59500
2018-07-04,09:32:30.030,EURPLN,88.67113,37900
2018-07-04,09:32:30.093,EURPLN,5.996015,75800
2018-07-04,09:32:30.208,USDPLN,50.52697,55900
2018-07-04,09:32:30.258,USDEUR,13.93627,76900
2018-07-04,09:32:30.263,EURPLN,31.22418,76000
2018-07-04,09:32:30.350,GBPPLN,21.07819,91900
2018-07-04,09:32:30.957,USDGBP,17.17519,99700
2018-07-04,09:32:45.161,GBPPLN,23.28018,93000
2018-07-04,09:32:45.210,USDEUR,73.34323,22400
2018-07-04,09:32:45.269,GBPPLN,61.41791,79800
2018-07-04,09:32:45.419,GBPPLN,88.28408,88600
2018-07-04,09:32:45.508,EURPLN,25.17213,13000
2018-07-04,09:32:45.654,EURPLN,56.27869,43400
2018-07-04,09:32:45.674,USDEUR,45.11025,10500
2018-07-04,09:32:45.751,GBPPLN,59.71057,82800
2018-07-04,09:32:45.778,GBPPLN,55.89634,31200
2018-07-04,09:32:45.792,USDPLN,0.8403444,12100
2018-07-04,09:33:00.421,USDGBP,79.57912,62400
2018-07-04,09:33:00.539,USDEUR,6.635417,27600
2018-07-04,09:33:00.695,GBPPLN,10.42967,45100
2018-07-04,09:33:15.267,USDEUR,19.97457,47200
2018-07-04,09:33:15.705,GBPPLN,89.28352,24700
2018-07-04,09:33:30.137,USDPLN,9.095561,42200
2018-07-04,09:33:30.320,USDGBP,66.85509,17600
2018-07-04,09:33:30.346,EURPLN,6.877247,56100
2018-07-04,09:33:30.450,USDEUR,98.91739,45700
2018-07-04,09:33:30.676,USDPLN,24.97119,51900
2018-07-04,09:33:30.700,EURPLN,57.75026,30300
2018-07-04,09:33:30.730,USDEUR,63.74147,66300
2018-07-04,09:33:30.975,USDEUR,95.52119,25400
2018-07-04,09:33:45.141,EURPLN,43.85091,24200
2018-07-04,09:33:45.262,USDEUR,50.95707,32000
2018-07-04,09:33:45.353,GBPPLN,32.66493,98900
2018-07-04,09:33:45.908,USDEUR,68.64825,58800
2018-07-04,09:34:00.131,GBPPLN,33.31856,95200
2018-07-04,09:34:15.079,EURPLN,15.59601,57400
2018-07-04,09:34:15.127,USDEUR,71.20124,33600
2018-07-04,09:34:15.182,USDEUR,90.20537,14800
2018-07-04,09:34:15.329,GBPPLN,38.37695,17800
2018-07-04,09:34:15.388,USDEUR,77.76037,74400
2018-07-04,09:34:15.826,USDGBP,16.72648,69200
2018-07-04,09:34:15.866,EURPLN,81.70741,3600
2018-07-04,09:34:30.158,USDPLN,17.36155,10800
2018-07-04,09:34:30.389,USDPLN,45.32713,11500
2018-07-04,09:34:30.417,GBPPLN,49.18045,33800
2018-07-04,09:34:30.434,USDPLN,50.57848,37700
2018-07-04,09:34:30.598,GBPPLN,26.4001,63100
2018-07-04,09:34:30.611,EURPLN,95.79393,24500
2018-07-04,09:34:30.653,GBPPLN,74.69315,84700
2018-07-04,09:34:30.840,GBPPLN,49.52228,53000
2018-07-04,09:34:30.909,USDPLN,54.94318,87700
2018-07-04,09:35:00.138,USDPLN,87.54956,25300
2018-07-04,09:35:00.491,USDEUR,79.04528,65200
2018-07-04,09:35:00.981,EURPLN,10.01623,71300
2018-07-04,09:35:15.314,GBPPLN,98.00408,38700
2018-07-04,09:35:15.474,EURPLN,53.3263,74600
2018-07-04,09:35:15.533,USDPLN,39.88207,74800
2018-07-04,09:35:15.682,GBPPLN,3.822333,35500
2018-07-04,09:35:30.013,USDGBP,41.66873,98800
2018-07-04,09:35:30.303,USDGBP,35.83238,66100
2018-07-04,09:35:30.307,EURPLN,14.42378,15200
2018-07-04,09:35:30.320,EURPLN,87.99213,36000
2018-07-04,09:35:30.502,GBPPLN,15.87412,40900
2018-07-04,09:35:45.412,USDEUR,96.67638,27000
2018-07-04,09:35:45.501,GBPPLN,92.71649,20900
2018-07-04,09:36:00.354,GBPPLN,21.48558,38700
2018-07-04,09:36:00.721,USDEUR,37.89838,55400
2018-07-04,09:36:00.756,USDPLN,99.14568,82400
2018-07-04,09:36:15.026,GBPPLN,11.90491,3200
2018-07-04,09:36:15.750,EURPLN,46.53605,21200
2018-07-04,09:36:15.760,EURPLN,6.289664,31200
2018-07-04,09:36:15.986,GBPPLN,76.95307,1000
2018-07-04,09:36:30.033,USDPLN,69.30262,87400
2018-07-04,09:36:30.075,USDGBP,0.8522829,13200
2018-07-04,09:36:30.187,EURPLN,7.946473,16900
2018-07-04,09:36:30.204,USDGBP,61.22387,14200
2018-07-04,09:36:30.311,GBPPLN,67.69857,34000
2018-07-04,09:36:30.345,GBPPLN,73.93261,84600
2018-07-04,09:36:30.346,USDGBP,23.57372,54400
2018-07-04,09:36:30.581,GBPPLN,63.2145,36300
2018-07-04,09:36:30.934,EURPLN,65.11912,25100
2018-07-04,09:36:30.948,USDGBP,3.620439,94000
2018-07-04,09:36:45.127,USDPLN,97.27402,48900
2018-07-04,09:36:45.291,GBPPLN,15.01929,95400
2018-07-04,09:36:45.344,EURPLN,39.10945,70100
2018-07-04,09:36:45.349,USDEUR,52.41467,81000
2018-07-04,09:36:45.827,USDPLN,46.80896,60200
2018-07-04,09:37:00.419,USDEUR,90.1746,11600
2018-07-04,09:37:00.670,USDGBP,47.51643,70500
2018-07-04,09:37:00.814,GBPPLN,99.9407,20900
2018-07-04,09:37:00.988,GBPPLN,47.04542,65000
2018-07-04,09:37:15.196,EURPLN,75.56055,88000
2018-07-04,09:37:15.738,GBPPLN,4.843195,96800
2018-07-04,09:37:15.765,USDEUR,40.45873,29900
2018-07-04,09:37:30.375,GBPPLN,93.97194,48900
2018-07-04,09:37:30.379,USDPLN,28.8968,41800
2018-07-04,09:37:45.190,GBPPLN,28.80594,400
2018-07-04,09:37:45.251,EURPLN,81.12915,32800
2018-07-04,09:37:45.782,USDGBP,43.02919,91100
2018-07-04,09:38:00.232,USDEUR,92.3397,56000
2018-07-04,09:38:00.403,EURPLN,94.54214,10700
2018-07-04,09:38:00.853,USDPLN,6.837424,60700
2018-07-04,09:38:15.089,USDPLN,36.68056,89900
2018-07-04,09:38:15.141,USDEUR,65.89426,19600
2018-07-04,09:38:15.316,GBPPLN,2.819483,69400
2018-07-04,09:38:15.543,USDGBP,86.36998,33000
2018-07-04,09:38:15.608,USDGBP,92.85701,48500
2018-07-04,09:38:15.769,USDEUR,59.91904,72000
2018-07-04,09:38:15.780,GBPPLN,92.96888,90400
2018-07-04,09:38:30.676,USDPLN,1.760924,23400
2018-07-04,09:38:30.796,GBPPLN,96.42232,92000
2018-07-04,09:38:45.056,EURPLN,9.300334,29600
2018-07-04,09:38:45.085,GBPPLN,98.49303,34300
2018-07-04,09:38:45.398,USDPLN,70.9203,600
2018-07-04,09:38:45.667,USDGBP,33.09883,98100
2018-07-04,09:38:45.701,USDGBP,31.70804,85200
2018-07-04,09:38:45.968,USDEUR,12.86474,83600
2018-07-04,09:39:00.052,USDEUR,87.79199,40300
2018-07-04,09:39:00.383,USDEUR,7.672351,65700
2018-07-04,09:39:00.651,USDEUR,19.9078,20800
2018-07-04,09:39:00.933,USDEUR,10.4725,800
2018-07-04,09:39:15.206,USDGBP,82.90073,86100
2018-07-04,09:39:15.460,USDGBP,32.55745,31400
2018-07-04,09:39:15.580,USDGBP,50.72633,49800
2018-07-04,09:39:15.861,USDEUR,75.32704,22900
2018-07-04,09:39:15.913,GBPPLN,48.45961,44000
2018-07-04,09:39:30.020,USDPLN,97.22712,51500
2018-07-04,09:39:30.292,EURPLN,15.70327,58000
2018-07-04,09:39:30.611,GBPPLN,76.6037,43300
2018-07-04,09:39:30.672,EURPLN,62.21022,30200
2018-07-04,09:39:30.974,USDPLN,88.02551,81000
2018-07-04,09:39:45.284,EURPLN,80.98228,56200
2018-07-04,09:39:45.476,USDGBP,40.75506,35800
2018-07-04,09:39:45.578,EURPLN,88.81051,13100
2018-07-04,09:40:00.158,GBPPLN,77.14542,11900
2018-07-04,09:40:00.328,USDGBP,94.6925,19300
2018-07-04,09:40:00.584,EURPLN,70.79605,51800
2018-07-04,09:40:00.668,GBPPLN,38.55014,60100
2018-07-04,09:40:00.681,GBPPLN,90.24497,10000
2018-07-04,09:40:00.741,USDGBP,62.70772,53900
2018-07-04,09:40:15.019,USDPLN,46.56946,36800
2018-07-04,09:40:15.464,EURPLN,14.44994,36400
2018-07-04,09:40:15.602,USDPLN,28.43373,25800
2018-07-04,09:40:15.611,GBPPLN,98.08491,76600
2018-07-04,09:40:15.762,GBPPLN,75.27901,11200
2018-07-04,09:40:15.765,GBPPLN,59.01182,63200
2018-07-04,09:40:15.775,GBPPLN,17.10731,20500
2018-07-04,09:40:30.203,EURPLN,76.53462,53600
2018-07-04,09:40:30.360,USDEUR,35.39167,0
2018-07-04,09:40:30.889,EURPLN,88.50609,95700
2018-07-04,09:40:30.983,USDEUR,62.10987,59400
2018-07-04,09:40:45.272,GBPPLN,96.41637,16100
2018-07-04,09:40:45.703,USDGBP,39.26978,15200
2018-07-04,09:41:00.079,EURPLN,7.884685,88800
2018-07-04,09:41:00.362,USDGBP,42.87069,99800
2018-07-04,09:41:00.457,USDGBP,22.85853,34000
2018-07-04,09:41:00.744,USDGBP,37.56221,23000
2018-07-04,09:41:00.780,GBPPLN,14.62359,12200
2018-07-04,09:41:15.013,USDGBP,14.69303,29900
2018-07-04,09:41:15.014,GBPPLN,97.05537,19900
2018-07-04,09:41:15.265,GBPPLN,54.25443,86400
2018-07-04,09:41:15.402,EURPLN,84.8902,1100
2018-07-04,09:41:15.442,USDPLN,19.50975,64100
2018-07-04,09:41:15.524,GBPPLN,87.57322,40900
2018-07-04,09:41:15.702,GBPPLN,19.20037,50200
2018-07-04,09:41:30.253,USDGBP,11.74983,15400
2018-07-04,09:41:30.511,EURPLN,78.42429,30300
2018-07-04,09:41:30.582,USDPLN,40.5392,91700
2018-07-04,09:41:45.147,GBPPLN,81.90668,69700
2018-07-04,09:41:45.187,GBPPLN,6.864466,25500
2018-07-04,09:42:00.149,GBPPLN,13.02506,53500
2018-07-04,09:42:00.370,USDPLN,52.28517,4100
2018-07-04,09:42:00.513,GBPPLN,52.26536,14100
2018-07-04,09:42:00.917,EURPLN,54.50507,85600
2018-07-04,09:42:15.390,EURPLN,52.15942,7500
2018-07-04,09:42:15.436,USDPLN,48.00003,60000
2018-07-04,09:42:15.540,GBPPLN,0.251529,55800
2018-07-04,09:42:15.652,GBPPLN,44.60257,80000
2018-07-04,09:42:15.704,USDPLN,85.89063,4300
2018-07-04,09:42:30.431,USDEUR,9.443882,36600
2018-07-04,09:42:30.475,USDGBP,48.9313,60200
2018-07-04,09:42:30.659,EURPLN,40.76536,86900
2018-07-04,09:42:45.043,EURPLN,19.57859,51900
2018-07-04,09:42:45.105,USDGBP,15.52841,66700
2018-07-04,09:42:45.139,USDEUR,25.40907,88400
2018-07-04,09:42:45.211,USDEUR,24.85546,43300
2018-07-04,09:42:45.242,USDEUR,8.98361,4400
2018-07-04,09:43:00.349,USDEUR,59.65239,49600
2018-07-04,09:43:15.328,GBPPLN,94.73972,49400
2018-07-04,09:43:15.380,EURPLN,29.81404,40600
2018-07-04,09:43:15.626,USDEUR,53.73877,93100
2018-07-04,09:43:15.830,GBPPLN,25.6834,40200
2018-07-04,09:43:15.958,EURPLN,52.65858,3700
2018-07-04,09:43:15.965,USDGBP,90.76005,67100
2018-07-04,09:43:30.815,USDGBP,28.25896,44600
2018-07-04,09:43:30.840,USDGBP,21.82073,82600
2018-07-04,09:43:30.861,GBPPLN,59.60882,17700
2018-07-04,09:43:30.897,USDPLN,20.38227,96600
2018-07-04,09:43:45.078,EURPLN,92.88385,74200
2018-07-04,09:43:45.094,USDPLN,30.24118,72600
2018-07-04,09:43:45.306,USDPLN,1.174321,73500
2018-07-04,09:43:45.417,EURPLN,79.7972,27400
2018-07-04,09:43:45.573,USDEUR,5.189093,35500
2018-07-04,09:43:45.586,EURPLN,87.99475,55300
2018-07-04,09:43:45.728,GBPPLN,56.02526,94500
2018-07-04,09:43:45.921,USDPLN,98.07745,39000
2018-07-04,09:44:00.122,GBPPLN,12.27855,75800
2018-07-04,09:44:00.248,USDPLN,33.89212,3100
2018-07-04,09:44:00.621,USDEUR,81.80825,16300
2018-07-04,09:44:15.091,USDPLN,6.562302,43200
2018-07-04,09:44:15.455,USDGBP,75.7506,21200
2018-07-04,09:44:15.635,USDPLN,61.86624,31700
2018-07-04,09:44:15.800,USDEUR,57.77121,600
2018-07-04,09:44:15.879,USDGBP,71.15453,86300
2018-07-04,09:44:15.981,EURPLN,92.32291,69700
2018-07-04,09:44:15.984,USDGBP,39.40123,45500
2018-07-04,09:44:30.105,GBPPLN,73.15307,91700
2018-07-04,09:44:30.176,USDPLN,89.40517,96200
2018-07-04,09:44:30.375,USDPLN,82.62129,22400
2018-07-04,09:44:30.430,GBPPLN,36.06439,90400
2018-07-04,09:44:30.457,USDEUR,60.21771,87000
2018-07-04,09:44:45.127,GBPPLN,13.91378,53800
2018-07-04,09:44:45.502,USDPLN,17.12292,6200
2018-07-04,09:44:45.622,USDEUR,82.95644,41400
2018-07-04,09:44:45.635,EURPLN,57.26893,52600
2018-07-04,09:44:45.722,USDGBP,96.29505,53800
2018-07-04,09:44:45.960,USDEUR,76.24672,69500
2018-07-04,09:45:00.179,USDPLN,27.35904,92700
2018-07-04,09:45:00.323,USDGBP,20.59286,16600
2018-07-04,09:45:00.446,USDEUR,62.01669,40800
2018-07-04,09:45:00.499,USDGBP,61.43281,24400
2018-07-04,09:45:15.091,EURPLN,42.5586,68100
2018-07-04,09:45:15.183,EURPLN,39.55045,88800
2018-07-04,09:45:15.199,EURPLN,88.30904,46700
2018-07-04,09:45:15.459,USDPLN,41.34261,800
2018-07-04,09:45:15.493,USDPLN,95.68897,83700
2018-07-04,09:45:15.812,GBPPLN,12.20254,14000
2018-07-04,09:45:15.820,GBPPLN,10.43783,7700
2018-07-04,09:45:30.484,USDEUR,56.03358,58300
2018-07-04,09:45:45.257,GBPPLN,97.9826,92000
2018-07-04,09:45:45.755,GBPPLN,68.11057,73600
2018-07-04,09:45:45.798,USDEUR,34.62943,67600
2018-07-04,09:45:45.958,USDGBP,62.64362,25700
2018-07-04,09:46:00.212,USDGBP,54.6378,80100
2018-07-04,09:46:00.407,EURPLN,87.33036,79800
2018-07-04,09:46:00.571,USDPLN,86.50727,82100
2018-07-04,09:46:00.724,USDEUR,85.66645,56700
2018-07-04,09:46:00.736,USDGBP,1.388215,92100
2018-07-04,09:46:00.849,USDGBP,74.84731,79400
2018-07-04,09:46:00.944,USDGBP,79.86858,58600
2018-07-04,09:46:15.058,GBPPLN,83.63551,78400
2018-07-04,09:46:15.167,USDPLN,72.04173,3100
2018-07-04,09:46:15.531,USDGBP,26.69587,5000
2018-07-04,09:46:15.761,EURPLN,87.90066,54400
2018-07-04,09:46:30.005,USDEUR,74.18044,18800
2018-07-04,09:46:30.303,GBPPLN,25.15318,45400
2018-07-04,09:46:30.884,USDGBP,0.05159339,56100
2018-07-04,09:46:45.013,EURPLN,18.56164,24000
2018-07-04,09:46:45.024,USDGBP,12.7303,55500
2018-07-04,09:46:45.127,GBPPLN,28.63146,27500
2018-07-04,09:46:45.203,USDPLN,56.14702,57600
2018-07-04,09:46:45.704,GBPPLN,55.96499,66900
2018-07-04,09:46:45.815,EURPLN,62.45442,60700
2018-07-04,09:46:45.861,USDPLN,42.13031,94700
2018-07-04,09:47:00.470,USDEUR,10.57861,7200
2018-07-04,09:47:00.523,GBPPLN,87.20311,95100
2018-07-04,09:47:00.866,EURPLN,18.26097,56000
2018-07-04,09:47:15.006,USDEUR,61.61368,34400
2018-07-04,09:47:15.191,USDPLN,61.50837,6200
2018-07-04,09:47:15.235,GBPPLN,68.70102,20400
2018-07-04,09:47:15.866,USDPLN,88.89528,34100
2018-07-04,09:47:30.170,EURPLN,45.17178,200
2018-07-04,09:47:30.362,EURPLN,41.86428,68400
2018-07-04,09:47:30.451,USDGBP,29.26762,15100
2018-07-04,09:47:30.556,EURPLN,45.86584,6700
2018-07-04,09:47:30.798,USDPLN,73.74134,77400
2018-07-04,09:47:45.080,USDEUR,17.71231,69400
2018-07-04,09:47:45.184,USDGBP,19.59556,21100
2018-07-04,09:47:45.207,USDGBP,54.60479,26100
2018-07-04,09:47:45.580,USDPLN,35.7579,90200
2018-07-04,09:47:45.685,USDGBP,45.11364,79000
2018-07-04,09:47:45.693,USDGBP,21.70218,70800
2018-07-04,09:47:45.926,GBPPLN,34.12083,32700
2018-07-04,09:48:00.075,USDPLN,11.4079,47300
2018-07-04,09:48:00.588,USDEUR,96.46384,66200
2018-07-04,09:48:00.737,USDGBP,91.98443,38200
2018-07-04,09:48:15.361,GBPPLN,92.38467,97800
2018-07-04,09:48:15.365,USDEUR,50.8041,90300
2018-07-04,09:48:15.418,EURPLN,77.73434,49700
2018-07-04,09:48:30.245,USDPLN,11.77989,50100
2018-07-04,09:48:30.374,USDPLN,84.57581,33800
2018-07-04,09:48:30.378,USDPLN,94.44431,12500
2018-07-04,09:48:30.612,USDGBP,78.56061,84000
2018-07-04,09:48:30.818,USDEUR,19.88044,78800
2018-07-04,09:48:45.337,EURPLN,28.47764,47400
2018-07-04,09:48:45.368,USDEUR,98.32002,28900
2018-07-04,09:48:45.572,USDPLN,68.14254,92100
2018-07-04,09:48:45.727,GBPPLN,71.63356,99000
2018-07-04,09:48:45.789,USDPLN,20.83457,85400
2018-07-04,09:48:45.870,USDGBP,27.21481,79500
2018-07-04,09:48:45.907,USDGBP,99.89473,47300
2018-07-04,09:48:45.909,EURPLN,32.20918,69500
2018-07-04,09:49:00.127,USDPLN,68.28795,40300
2018-07-04,09:49:00.146,GBPPLN,82.72437,48700
2018-07-04,09:49:00.170,USDGBP,39.13181,89800
2018-07-04,09:49:00.475,USDEUR,5.850299,92200
2018-07-04,09:49:00.496,USDGBP,95.10016,59500
2018-07-04,09:49:00.664,USDPLN,68.96596,79300
2018-07-04,09:49:00.864,USDGBP,36.66569,75800
2018-07-04,09:49:00.882,GBPPLN,5.04785,98600
2018-07-04,09:49:00.939,USDGBP,16.16579,36200
2018-07-04,09:49:00.971,USDEUR,15.53855,77300
2018-07-04,09:49:15.061,EURPLN,43.3073,97000
2018-07-04,09:49:15.318,GBPPLN,36.57479,26700
2018-07-04,09:49:15.459,USDGBP,1.41358,93500
2018-07-04,09:49:15.570,USDGBP,35.20874,20200
2018-07-04,09:49:15.798,EURPLN,26.44549,3500
2018-07-04,09:49:30.095,GBPPLN,27.4158,24900
2018-07-04,09:49:30.103,GBPPLN,47.66953,98600
2018-07-04,09:49:30.637,USDPLN,39.58415,21300
2018-07-04,09:49:30.661,GBPPLN,53.03342,55900
2018-07-04,09:49:30.941,USDPLN,26.47482,49000
2018-07-04,09:49:30.982,GBPPLN,59.31659,17500
2018-07-04,09:49:45.025,USDGBP,11.75778,94600
2018-07-04,09:49:45.118,USDGBP,34.78201,20000
2018-07-04,09:49:45.219,USDGBP,8.797169,19200
2018-07-04,09:49:45.643,USDEUR,52.58778,33500
2018-07-04,09:50:00.006,USDEUR,54.54042,32600
2018-07-04,09:50:00.189,USDEUR,66.35754,61600
2018-07-04,09:50:00.393,USDPLN,78.68374,25900
2018-07-04,09:50:00.686,EURPLN,8.425847,14000
2018-07-04,09:50:00.823,USDPLN,74.66125,99200
2018-07-04,09:50:00.885,USDGBP,32.2573,81300
2018-07-04,09:50:00.886,USDPLN,78.66761,45700
2018-07-04,09:50:00.917,USDPLN,41.5798,9700
2018-07-04,09:50:15.127,EURPLN,14.46503,74400
2018-07-04,09:50:15.128,EURPLN,84.48629,24700
2018-07-04,09:50:15.183,EURPLN,46.12294,33000
2018-07-04,09:50:15.275,GBPPLN,83.2997,84300
2018-07-04,09:50:15.317,EURPLN,14.24403,24500
2018-07-04,09:50:15.452,USDEUR,39.49971,79800
2018-07-04,09:50:15.665,EURPLN,82.97949,27400
2018-07-04,09:50:15.762,USDEUR,98.98777,70900
2018-07-04,09:50:15.919,EURPLN,24.76101,7900
2018-07-04,09:50:15.964,GBPPLN,54.16366,56200
2018-07-04,09:50:30.013,GBPPLN,28.85735,38900
2018-07-04,09:50:30.094,USDGBP,8.044068,68900
2018-07-04,09:50:30.100,GBPPLN,43.62164,18600
2018-07-04,09:50:30.138,USDGBP,95.8894,94300
2018-07-04,09:50:30.623,GBPPLN,48.82542,18500
2018-07-04,09:50:30.742,GBPPLN,56.7986,7800
2018-07-04,09:50:30.744,USDEUR,49.86609,76900
2018-07-04,09:50:30.753,GBPPLN,1.74649,70500
2018-07-04,09:50:30.988,USDEUR,70.23209,87100
2018-07-04,09:50:45.219,EURPLN,79.83438,77500
2018-07-04,09:50:45.250,USDPLN,13.7158,65200
2018-07-04,09:50:45.365,USDEUR,48.91007,45900
2018-07-04,09:50:45.377,USDPLN,51.17326,32100
2018-07-04,09:50:45.633,GBPPLN,8.655763,83300
2018-07-04,09:50:45.718,USDPLN,93.87174,22500
2018-07-04,09:50:45.789,GBPPLN,65.67706,98500
2018-07-04,09:50:45.800,USDGBP,7.82091,50900
2018-07-04,09:50:45.906,GBPPLN,39.40162,17700
2018-07-04,09:51:00.114,USDEUR,8.373245,99600
2018-07-04,09:51:00.157,USDEUR,90.45919,90500
2018-07-04,09:51:00.219,USDPLN,54.61478,2800
2018-07-04,09:51:00.760,USDEUR,41.98094,65800
2018-07-04,09:51:15.113,GBPPLN,18.40317,31900
2018-07-04,09:51:15.197,USDPLN,16.04229,47700
2018-07-04,09:51:15.868,USDGBP,60.74432,74500
2018-07-04,09:51:30.040,USDPLN,51.87819,63900
2018-07-04,09:51:30.055,EURPLN,13.8149,12200
2018-07-04,09:51:30.185,USDGBP,89.70364,49800
2018-07-04,09:51:30.317,USDPLN,41.058,4500
2018-07-04,09:51:30.326,USDEUR,87.59235,97600
2018-07-04,09:51:30.356,USDEUR,97.57521,23200
2018-07-04,09:51:30.502,USDEUR,89.34851,45200
2018-07-04,09:51:30.711,GBPPLN,42.24682,34100
2018-07-04,09:51:45.270,GBPPLN,98.67937,97000
2018-07-04,09:51:45.300,USDGBP,92.12899,40900
2018-07-04,09:51:45.663,GBPPLN,89.44534,95600
2018-07-04,09:51:45.690,GBPPLN,62.42485,58800
2018-07-04,09:51:45.743,USDPLN,34.53943,58900
2018-07-04,09:51:45.745,USDPLN,24.32373,20300
2018-07-04,09:51:45.861,EURPLN,35.99266,7500
2018-07-04,09:51:45.942,USDGBP,2.679804,78800
2018-07-04,09:52:00.022,USDEUR,67.88039,64800
2018-07-04,09:52:00.037,USDPLN,39.53923,60900
2018-07-04,09:52:00.301,USDPLN,96.24102,54800
